Country Name,Country Code,Indicator Name,Indicator Code,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Brazil,BRA,Nitrous oxide emissions in energy sector (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.EG.KT.CE,5257,5341.7,5170.1,5319.7,5608.1,5827.8,6160.4,6310.5,6377.4,6879,7436.1,7390.9,8313.6,8482.6,8863.8,9350.9,9733.3,9653.5,9558.7,9826.8,9713.1,9922.5,9869.2,..,..
Brazil,BRA,GDP per unit of energy use (PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP,7.967391575,7.937563711,8.439636974,8.599689231,8.768355478,8.897165371,9.15321481,9.503186145,9.842395672,10.14627214,10.29406732,10.69668428,10.52712359,11.00072598,10.64294749,10.66934087,10.51028589,..,..,..,..,..,..,..,..
Brazil,BRA,GDP per unit of energy use (constant 2017 PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP.KD,10.59117673,10.40489687,10.81795009,10.78023203,10.82298577,10.76943336,10.78972414,10.86166439,10.91264513,10.95354234,10.90396583,11.25827641,10.94823851,11.20791788,10.94887692,10.81751705,10.53097888,..,..,..,..,..,..,..,..
Brazil,BRA,Energy related methane emissions (% of total),EN.ATM.METH.EG.ZS,5.095241089,5.192915093,3.932774142,5.316794782,5.240162597,5.18930368,5.444017397,4.308869425,4.085528828,4.040070174,4.0444558,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Brazil,BRA,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,1067.312659,1076.112399,1065.773693,1070.140587,1084.675901,1089.510544,1137.069278,1152.75657,1180.04792,1234.198706,1290.167819,1236.153983,1354.075465,1362.560782,1408.852528,1456.109047,1490.425846,..,..,..,..,..,..,..,..
Brazil,BRA,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,57.34050814,57.28867439,58.23206392,58.94968977,57.15399761,54.64132844,54.6982243,54.25232116,53.42289188,52.66064026,52.56946061,51.31850799,53.48790284,54.56870942,56.54889227,58.01808225,59.10753264,..,..,..,..,..,..,..,..
Brazil,BRA,Energy intensity level of primary energy (MJ/$2017 PPP GDP),EG.EGY.PRIM.PP.KD,..,..,3.88,3.9,3.89,3.91,3.9,3.88,3.86,3.85,3.86,3.74,3.85,3.75,3.82,3.88,3.98,4.05,4.03,4.05,3.93,3.94,4.01,4.01,..
Brazil,BRA,"Energy imports, net (% of energy use)",EG.IMP.CONS.ZS,26.89356077,24.25927847,21.23367086,20.47912911,14.50987793,10.38886477,13.13009089,9.579118749,7.401827271,8.084084722,8.207669942,4.098708124,7.244260199,7.712621471,10.58524401,13.89081918,11.87013338,..,..,..,..,..,..,..,..
Brazil,BRA,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,0.069724576,-1.431744396,4.988207232,0.627268655,3.063533988,1.502985337,5.552884696,2.97998611,5.511656181,7.336246159,3.967406949,2.614918314,6.591606886,5.268297813,1.91919862,4.555717735,-0.309364583,-3.754106214,-3.184861237,1.233663021,0.286858603,2.046424156,-5.484742672,..,..
Brazil,BRA,Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,-1.388903909,-2.821738861,3.563020226,-0.692973035,1.770188513,0.306602051,4.35704808,1.835893559,4.381023687,6.23420334,2.946003538,1.641492873,5.594954815,4.295311831,1.00569439,3.651742682,-1.16088802,-4.56490487,-3.967103039,0.43479451,-0.506035509,1.267625566,-6.111349793,..,..
Brazil,BRA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,0.338097901,0.467937566,4.387949447,1.389896401,3.053461859,1.140828998,5.759964637,3.202132061,3.961988711,6.069870607,5.094195447,-0.125812002,7.528225818,3.974423079,1.921175986,3.004822669,0.50395574,-3.545763393,-3.275916908,1.322869054,1.783666762,1.220777824,-3.276758796,4.988849701,2.900530615
Brazil,BRA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,-1.124442426,-0.948845923,2.970910781,0.059648944,1.760242779,-0.051285666,4.561781957,2.055571501,2.847962008,4.98082992,4.061722166,-1.073238333,6.522816179,3.013396273,1.007654033,2.114256452,-0.354514802,-4.358317179,-4.057423002,0.523296589,0.978938493,0.448280407,-3.918004172,4.435352819,2.42870176
Brazil,BRA,GNI growth (annual %),NY.GNP.MKTP.KD.ZG,-0.088963586,-0.533559908,4.629563394,1.037103971,2.929912912,1.315304889,5.971077331,3.27074899,4.337724634,6.454502242,4.738697206,0.111547021,6.532914118,4.50554899,2.009218352,4.18387405,0.025947181,-3.542094518,-3.51136279,1.573971147,0.837089015,1.320322028,-2.685759563,4.368633424,2.378446508
Brazil,BRA,GNI per capita growth (annual %),NY.GNP.PCAP.KD.ZG,-1.545279013,-1.936220432,3.209244882,-0.288514808,1.638244249,0.121133733,4.7705029,2.123426106,3.219671652,5.361512465,3.709716435,-0.838130944,5.536810836,3.539613031,1.094907273,3.283113909,-0.828440375,-4.354679212,-4.290966542,0.772417151,0.039844637,0.547064909,-3.330923081,3.818406298,1.909011559
Brazil,BRA,Gross capital formation (annual % growth),NE.GDI.TOTL.KD.ZG,5.34064364,-4.916558973,6.15691374,-0.167061116,-5.770137281,0.101443665,10.58193549,-0.558476069,9.401791008,18.99996334,13.80181794,-13.6597338,27.01765863,6.432587225,-1.570760137,6.126050521,-4.546898306,-18.76599918,-13.07102219,1.504723159,4.739544365,4.344871803,-4.810976859,23.1580299,-5.453824117
Brazil,BRA,Gross fixed capital formation (annual % growth),NE.GDI.FTOT.KD.ZG,-0.16384079,-8.875302374,4.813191591,1.304475513,-1.443774805,-3.984512367,8.486963398,1.956301802,6.660788316,11.9524079,12.28695793,-2.133874813,17.85392143,6.834046414,0.778776996,5.827201091,-4.224068653,-13.94650021,-12.12982643,-2.557355557,5.231758309,4.026067491,-1.74696134,16.49348316,0.891861637
Brazil,BRA,Households and NPISHs Final consumption expenditure (annual % growth),NE.CON.PRVT.KD.ZG,-0.837477743,0.339590434,4.194537896,0.698459775,1.230026687,-0.605857254,3.925537918,4.528734655,5.342056772,6.437385574,6.55051494,4.470410605,6.239278403,4.818459537,3.497732326,3.474859405,2.24192032,-3.202981125,-3.807846166,1.967969626,2.355697124,2.575487957,-4.553323361,3.113652158,4.3
Brazil,BRA,Households and NPISHs Final consumption expenditure per capita growth (annual %),NE.CON.PRVT.PC.KD.ZG,-2.282882736,-1.075383124,2.78012474,-0.622715952,-0.040310084,-1.777384285,2.748137945,3.367435735,4.213241657,5.344571537,5.503734391,3.479383597,5.24592067,3.849631373,2.570079661,2.580229312,1.368604677,-4.018422592,-4.585054407,1.163306457,1.546446234,1.792651655,-5.186105505,2.570041241,3.82175417
Brazil,BRA,Population growth (annual %),SP.POP.GROW,1.468339709,1.420222287,1.36677133,1.320694758,1.262841536,1.185669439,1.139393012,1.117202878,1.077353846,1.032027233,0.987284203,0.953147865,0.939418022,0.92858963,0.900343361,0.86834615,0.857834829,0.845992601,0.811256478,0.7922634,0.793768154,0.766107802,0.665176682,0.528590453,0.459583548
Brazil,BRA,Rural population growth (annual %),SP.RUR.TOTL.ZG,-2.092795146,-2.18009689,-2.266954871,-0.617359074,-0.5257059,-0.612968048,-0.663582221,-0.689746256,-0.739114444,-0.793877848,-0.847965868,-0.878802894,-0.901181005,-0.979055214,-1.017865027,-1.046804359,-1.074033358,-1.088786788,-1.118703784,-1.139151008,-1.12355296,-1.150739823,-1.242708647,-1.376971574,-1.434774133
Brazil,BRA,Urban population growth (annual %),SP.URB.GROW,2.391351447,2.312433773,2.227693974,1.764333912,1.663006484,1.579372654,1.525494072,1.495783047,1.449695025,1.398193688,1.347339007,1.30477188,1.28506681,1.278956661,1.244776637,1.204555809,1.189409325,1.170641414,1.127882077,1.102096588,1.094558477,1.060237553,0.951553411,0.808423004,0.731782792
Canada,CAN,Adjusted savings: energy depletion (% of GNI),NY.ADJ.DNGY.GN.ZS,0.991347975,1.586176753,3.111112637,2.57708826,1.79969679,1.528406379,2.079597789,2.163025502,1.500657139,1.170837977,1.674776967,0.376241084,0.291165483,0.407916852,0.262944563,0.30242796,0.283507732,0.030658856,0.121750825,0.230087601,0.517898376,0.456865502,0.301278594,..,..
Canada,CAN,Adjusted savings: energy depletion (current US$),NY.ADJ.DNGY.CD,6076963086,10405319500,22555566618,18503493706,13335753214,13358271753,20795977886,24874793271,19508542807,16977150660,25624087594,5079254635,4629531184,7179336600,4733002133,5504188864,5046437636,469080489.2,1838437455,3750427890,8752482551,7858086637,4910841076,..,..
Canada,CAN,Alternative and nuclear energy (% of total energy use),EG.USE.COMM.CL.ZS,17.4820591,17.5201511,17.18910071,17.38897407,17.68934208,16.79457255,17.95154673,18.31901904,18.81242911,18.73280273,19.18589099,18.89958385,18.56114899,18.70906755,19.34764443,19.91241796,19.6911106,19.77084639,..,..,..,..,..,..,..
Canada,CAN,Combustible renewables and waste (% of total energy),EG.USE.CRNW.ZS,4.827388209,4.895889862,4.841235008,4.51557118,4.944176975,4.615762429,4.921944624,4.688056633,4.587297305,4.618167574,4.330790867,4.284066949,4.169444023,4.146999666,4.283765201,4.434832134,4.148353838,4.102835182,..,..,..,..,..,..,..
Canada,CAN,CO2 intensity (kg per kg of oil equivalent energy use),EN.ATM.CO2E.EG.ZS,2.030829634,2.008853602,2.030596868,2.028447839,2.09610574,2.066119961,1.989257012,2.025239588,2.01602381,2.114941728,2.019407393,1.986205119,2.02013112,2.016067081,2.038073776,2.047868072,2.007397856,2.050935083,..,..,..,..,..,..,..
Canada,CAN,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,1.313987918,1.460760521,1.400933956,1.516836787,1.57329687,1.677064569,1.627699566,1.704527142,1.802686356,1.820680834,1.736760642,2.380565739,3.212355264,3.298015784,3.507259079,4.409954227,5.57037556,6.267257059,..,..,..,..,..,..,..
Canada,CAN,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,7380000000,8457000000,8484000000,8946000000,9458000000,9887000000,9764000000,10577000000,11016000000,11445000000,10974000000,14513000000,19398000000,20986000000,22329000000,29337000000,37211000000,42037000000,..,..,..,..,..,..,..
Canada,CAN,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,60.40605432,61.18370484,60.60030119,58.03265624,59.88641921,58.91556496,58.44631709,60.02942674,59.54428822,60.29627226,61.4725274,62.85034733,61.39675684,62.33825013,63.23056117,63.29803306,62.82499222,63.01145004,..,..,..,..,..,..,..
Canada,CAN,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,21.98,22.18,22.04,21.53,21.77,21.18,21.58,21.26,21.18,21.26,21.3,21.94,21.13,21.17,21.44,21.84,21.83,21.83,21.62,22.35,21.92,22.47,23.85,..,..
Canada,CAN,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,94511.14739,93746.0343,92877.04741,91873.5374,90879.8731,90064.3875,89227.97607,88389.21449,87500.68389,86655.04678,85721.71579,84748.54734,83811.47781,82995.21761,82098.91612,81236.03275,80423.42794,79825.43047,78926.62668,77985.54099,76891.77232,75795.39286,74985.85925,..,..
Canada,CAN,"Renewable internal freshwater resources, total (billion cubic meters)",ER.H2O.INTR.K3,2850,2850,2850,2850,2850,2850,2850,2850,2850,2850,2850,2850,2850,2850,2850,2850,2850,2850,2850,2850,2850,2850,2850,..,..
Canada,CAN,Public private partnerships investment in energy (current US$),IE.PPN.ENGY.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Canada,CAN,Methane emissions in energy sector (thousand metric tons of CO2 equivalent),EN.ATM.METH.EG.KT.CE,38831,38854.4,40010.5,40629.6,41157.4,41915.8,42722.6,42667.2,44656.5,45260.2,43877.8,42362.2,43789,45801.5,46353.6,48679.2,51718.2,52526,54997.1,58577.6,61558.6,61229.8,58276.3,..,..
Canada,CAN,Nitrous oxide emissions in energy sector (% of total),EN.ATM.NOXE.EG.ZS,18.58386801,21.09777015,22.57324841,23.46440504,23.08266932,22.94680069,21.28561337,20.34682081,21.51734852,19.30238039,18.30852823,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Canada,CAN,Nitrous oxide emissions in energy sector (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.EG.KT.CE,4825.957133,4947.332098,5057.295692,4996.877796,5182.279778,5221.073375,5345.280479,5328.851296,5287.994829,5602.659896,5545.652157,5182.394448,5469.232599,5600.799675,5562.181351,5695.767005,5689.484711,5614.68759,5587.682038,5848.282038,5937.582038,5709.382038,5157.782038,..,..
Canada,CAN,GDP per unit of energy use (PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP,3.311318401,3.434018046,3.552546912,3.752419535,3.873345032,3.878265539,4.012242694,4.313355577,4.626172487,4.818389478,4.927015781,4.984585051,5.148505525,5.26656388,5.468603936,5.720576917,5.793186503,5.853502969,..,..,..,..,..,..,..
Canada,CAN,GDP per unit of energy use (constant 2017 PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP.KD,4.784816792,4.893161947,5.001602815,5.166601912,5.306110677,5.130238442,5.168726972,5.305226131,5.509361058,5.587164945,5.595102993,5.643661722,5.760039721,5.791929226,5.964575008,6.031303767,6.022471343,6.227232817,..,..,..,..,..,..,..
Canada,CAN,Energy related methane emissions (% of total),EN.ATM.METH.EG.ZS,58.04886977,58.12337903,58.03011879,56.84580327,55.14252696,54.57391645,53.21767784,51.92080378,51.8533123,52.51205788,53.36792942,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Canada,CAN,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,7948.397278,8107.515156,8265.079925,8056.349425,7993.879384,8341.343144,8455.547014,8422.034308,8239.946371,8213.389543,8194.880771,7797.121136,7788.560786,7911.554588,7733.411655,7743.725742,7897.855615,7631.34157,..,..,..,..,..,..,..
Canada,CAN,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,75.88275618,75.63775473,76.10257181,76.15495344,75.16336686,76.54703877,75.19713565,75.74513789,74.56307191,74.73558379,75.07600268,75.06600051,75.38539269,74.69174698,74.43947915,73.17351572,73.19287432,74.08906202,..,..,..,..,..,..,..
Canada,CAN,Energy intensity level of primary energy (MJ/$2017 PPP GDP),EG.EGY.PRIM.PP.KD,..,..,9.31,9.04,8.77,8.89,8.77,8.41,8.2,7.67,7.41,7.34,7.11,7.06,6.99,6.97,6.95,6.86,7.09,7.17,7.08,6.97,6.78,6.63,..
Canada,CAN,"Energy imports, net (% of energy use)",EG.IMP.CONS.ZS,-53.5360828,-48.73567609,-47.80435642,-51.66819528,-54.12409413,-47.0464528,-48.23775637,-48.95364487,-53.8094923,-53.29171758,-50.42825604,-50.19771513,-51.3748738,-52.96207892,-59.1141604,-64.44374805,-67.92722174,-72.52816977,..,..,..,..,..,..,..
Canada,CAN,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,2.28347206,5.466638446,6.484458978,1.273330076,3.142835005,4.895793481,4.002937867,5.461908071,3.663256695,3.128811703,1.189722726,-6.377055276,5.902062552,4.23362875,1.585273158,2.518104596,2.448566586,-2.807749226,0.925241142,5.202190457,1.544382539,2.439184172,-6.826296468,..,..
Canada,CAN,Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,1.438124619,4.612835394,5.497392174,0.179100624,2.027286879,3.954539869,3.037081674,4.47054415,2.621184119,2.132138925,0.099843857,-7.439923591,4.731097397,3.218472292,0.488209557,1.440609647,1.423772598,-3.530433171,-0.211138437,3.947806731,0.120194638,0.978530921,-7.821439345,..,..
Canada,CAN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.896151829,5.162913624,5.177635668,1.78997288,3.018050512,1.801518136,3.086980809,3.204200428,2.634303814,2.071825031,1.004289199,-2.925955647,3.089919462,3.146100491,1.760961588,2.329122506,2.870036075,0.659176864,1.001394414,3.039880225,2.777040554,1.888223585,-5.074357568,5.011800875,3.396202279
Canada,CAN,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,3.037475991,4.31156937,4.202682574,0.69016125,1.903852002,0.888030154,2.129630941,2.234059429,1.602574764,1.08536734,-0.083592432,-4.028003081,1.950048334,2.141535734,0.662000651,1.253613813,1.841026124,-0.089285801,-0.135842621,1.811278917,1.335564285,0.435426336,-6.088212049,4.409275153,1.52799048
Canada,CAN,GNI growth (annual %),NY.GNP.MKTP.KD.ZG,3.676450873,5.142377211,5.904029073,1.606707849,3.34098283,1.827444314,3.369058071,3.293672563,3.109046387,2.183430396,0.985156249,-3.1296669,2.78831967,3.219923842,1.891808826,2.594591422,2.778675833,0.783976065,1.323858081,2.972718878,2.326052917,2.423564075,-4.668048077,5.195804871,2.927151654
Canada,CAN,GNI per capita growth (annual %),NY.GNP.PCAP.KD.ZG,2.819590809,4.291199208,4.922342614,0.508876345,2.223291624,0.913723691,2.409088603,2.322690507,2.072544998,1.195894112,-0.102519307,-4.229401671,1.651783348,2.214640102,0.791434813,1.516292574,1.750579759,0.034585442,0.182990228,1.744918371,0.890901875,0.963133547,-5.686242152,4.59222339,1.067414885
Canada,CAN,Gross capital formation (annual % growth),NE.GDI.TOTL.KD.ZG,1.60215748,5.397447874,8.327657483,-3.18370278,2.291636384,9.470028912,8.701619751,11.14703666,5.698318283,2.958114461,1.722989818,-13.82883605,12.33553802,7.974383992,3.572537591,3.63753311,0.819585106,-6.712113367,-4.759749027,7.333925273,1.824656296,0.20850588,-9.492422753,12.8849917,7.193462301
Canada,CAN,Gross fixed capital formation (annual % growth),NE.GDI.FTOT.KD.ZG,3.234289678,5.131115294,5.065824129,4.819523752,0.996616619,5.217446038,8.435216314,9.124076809,6.279763089,3.167648422,1.626536712,-11.31399077,11.51166619,4.637210981,4.886111178,1.448915114,2.250223484,-5.209895422,-4.653600347,3.346628082,2.520084508,0.813718019,-2.41152162,7.385273978,-1.501037901
Canada,CAN,Households and NPISHs Final consumption expenditure (annual % growth),NE.CON.PRVT.KD.ZG,2.737171428,3.935705119,4.063993569,2.404826686,3.998409533,2.744105842,3.061056847,3.927458444,4.197814474,4.412838018,2.991160365,0.084891754,3.58576132,2.27779825,1.895954946,2.627720657,2.578169101,2.321042313,2.104098191,3.679856413,2.634087727,1.532152459,-6.131044144,4.993265826,4.789977283
Canada,CAN,Households and NPISHs Final consumption expenditure per capita growth (annual %),NE.CON.PRVT.PC.KD.ZG,1.888074275,3.094295707,3.099363476,1.298371736,2.873607884,1.822159808,2.10394773,2.950518669,3.150368268,3.403755961,1.881878845,-1.05133677,2.44040764,1.281690097,0.795536157,1.549073612,1.552078698,1.56022266,0.954445134,2.443624316,1.194616411,0.084432333,-7.133612672,4.390846452,2.896582093
Canada,CAN,Population growth (annual %),SP.POP.GROW,0.829909353,0.812842624,0.931281553,1.086350966,1.087447927,0.901372739,0.933020777,0.944466927,1.010334503,0.971135141,1.082907116,1.141758099,1.111864075,0.978697787,1.085817263,1.056591259,1.005337579,0.746339478,1.132348655,1.199520711,1.412455869,1.436136823,1.073795827,0.575421916,1.823370422
Canada,CAN,Rural population growth (annual %),SP.RUR.TOTL.ZG,-0.958835799,-0.984566218,-0.879527495,-0.544663534,0.700370294,0.507798298,0.542909911,0.557844254,0.551491249,0.041978149,0.150191984,0.210657043,0.177253215,0.141129968,0.868694356,0.838999351,0.792587518,0.527807559,0.913336126,0.931791086,1.084828177,1.053469262,0.640840768,0.080663703,1.282312507
Canada,CAN,Urban population growth (annual %),SP.URB.GROW,1.318879885,1.293116804,1.404225954,1.50320904,1.185132208,1.000212478,1.03051181,1.040618588,1.123846755,1.199018842,1.309029905,1.364893948,1.333268714,1.174952642,1.136362333,1.107109995,1.05460142,0.796807975,1.182792155,1.261000552,1.487415579,1.523308331,1.171930462,0.686929106,1.944541562
China,CHN,Adjusted savings: energy depletion (% of GNI),NY.ADJ.DNGY.GN.ZS,0.654148137,0.952203044,1.732526733,1.514013584,1.163785375,1.202828413,2.664240078,2.834528529,2.793282205,2.584940726,4.261299915,1.716407148,2.488825494,3.15331841,2.027168489,1.510245922,1.18405115,0.555229366,0.460356332,0.585339024,0.718382029,0.584465395,0.432348454,..,..
China,CHN,Adjusted savings: energy depletion (current US$),NY.ADJ.DNGY.CD,6606896180,10283792878,20790320797,19984979304,16991266478,19846668808,51952681513,64343797607,76815260638,92023889855,1.97E+11,87365123851,1.51E+11,2.36E+11,1.73E+11,1.43E+11,1.24E+11,61075230221,51559909196,71996699981,99136719944,82994086095,63122874308,..,..
China,CHN,Alternative and nuclear energy (% of total energy use),EG.USE.COMM.CL.ZS,1.864066576,1.86535796,1.997142849,2.298897263,2.420432289,2.521047656,2.678906061,2.733917693,2.738780475,2.924529801,3.38410253,3.468317161,3.509341536,3.522434633,4.09182976,4.534146551,5.10701715,..,..,..,..,..,..,..,..
China,CHN,Combustible renewables and waste (% of total energy),EG.USE.CRNW.ZS,18.60051997,18.15699539,17.27195071,15.88820524,14.66406548,12.35561273,10.32455638,8.983693687,8.08849227,6.84437821,6.027781706,5.294013644,4.417393041,3.801649672,3.404845621,3.01955762,2.883354088,..,..,..,..,..,..,..,..
China,CHN,CO2 intensity (kg per kg of oil equivalent energy use),EN.ATM.CO2E.EG.ZS,2.993571612,2.861456423,2.94607047,2.9854598,3.020203061,3.062691392,3.116235385,3.202627207,3.237935735,3.252784275,3.246815182,3.258679169,3.239419267,3.308332359,3.274925199,3.306811614,3.242644147,..,..,..,..,..,..,..,..
China,CHN,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,0.245310493,0.244449875,0.234116031,0.225125916,0.209592277,0.190500614,0.178624753,0.297304582,0.387166019,0.476782488,0.8595734,1.292334096,1.673852403,2.137640198,2.657514988,3.564878351,4.056659804,4.857004208,..,..,..,..,..,..,..
China,CHN,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,2864000000,3031000000,3174000000,3334000000,3467000000,3640000000,3936000000,7434000000,11096000000,15647000000,29803000000,48011000000,70255000000,1.01E+11,1.32E+11,1.94E+11,2.30E+11,2.84E+11,..,..,..,..,..,..,..
China,CHN,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,18.06115632,16.68146593,16.63949819,18.95851917,17.6186279,15.03704033,16.22326642,16.17502498,15.59278342,15.26334714,17.73744406,17.8637982,18.62282605,16.76177043,19.96624894,20.29622738,22.60915378,23.92681717,..,..,..,..,..,..,..
China,CHN,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,29.53,30.29,29.63,28.36,27,23.86,20.17,17.44,16.39,14.88,14.14,13.43,12.26,11.34,11.53,11.47,11.91,12.18,12.6,13.14,13.55,14.33,14.81,..,..
China,CHN,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,2264.93335,2245.407049,2227.78374,2211.66018,2196.891596,2183.250543,2170.321934,2157.595189,2145.581303,2134.404747,2123.496307,2112.960654,2102.780508,2091.321044,2077.18267,2063.393093,2050.427886,2038.540142,2026.891677,2014.661066,2005.261057,1998.160178,1993.409397,..,..
China,CHN,"Renewable internal freshwater resources, total (billion cubic meters)",ER.H2O.INTR.K3,2812.9,2812.9,2812.9,2812.9,2812.9,2812.9,2812.9,2812.9,2812.9,2812.9,2812.9,2812.9,2812.9,2812.9,2812.9,2812.9,2812.9,2812.9,2812.9,2812.9,2812.9,2812.9,2812.9,..,..
China,CHN,Public private partnerships investment in energy (current US$),IE.PPN.ENGY.CD,2982800000,3965000000,43300000,508930000,1329770000,2810590000,788690000,1678120000,1197580000,1529040000,678770000,722000000,421470000,2671140000,3174900000,3682930000,1647500000,3186650000,3386891000,2950270000,265510000,9710000,838180000,264410000,327400000
China,CHN,Methane emissions in energy sector (thousand metric tons of CO2 equivalent),EN.ATM.METH.EG.KT.CE,288900.8,285256.1,294709.9,307022.4,317997.5,360540.3,406763.7,449845.2,484266.6,517074.6,524631.4,550510.8,595464.5,641721.5,638976.9,658024.1,665978.9,655884.7,608822.6,619054.1,645061.8,664775.7,676112,..,..
China,CHN,Nitrous oxide emissions in energy sector (% of total),EN.ATM.NOXE.EG.ZS,9.918669033,9.5438846,9.772585993,9.764197086,9.38677039,9.403135196,9.168986273,9.049498937,9.128111856,9.267683525,9.256625727,..,..,..,..,..,..,..,..,..,..,..,..,..,..
China,CHN,Nitrous oxide emissions in energy sector (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.EG.KT.CE,24958.6,24479.9,27069.5,27373.1,28694.1,31492,34990.3,37961.4,40530.2,42183.5,43190.2,44506.8,47175.4,50406.8,51842.3,53365.9,53216.7,53484.7,53158.9,54176.7,55914.7,56288.6,56111.6,..,..
China,CHN,GDP per unit of energy use (PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP,2.816423821,3.016624555,3.245031923,3.454124099,3.586558918,3.52165449,3.491062323,3.628066443,3.856177494,4.182949696,4.531911556,4.670267456,4.734574518,4.936465537,5.195703363,5.386200964,5.610767661,..,..,..,..,..,..,..,..
China,CHN,GDP per unit of energy use (constant 2017 PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP.KD,3.455912573,3.650131438,3.839519402,3.996869545,4.086425581,3.934817743,3.798664815,3.827710302,3.946598202,4.168381043,4.431141196,4.537338368,4.545191338,4.64254785,4.824485568,5.036621381,5.328018576,..,..,..,..,..,..,..,..
China,CHN,Energy related methane emissions (% of total),EN.ATM.METH.EG.ZS,35.55533711,36.71232545,38.19867166,40.12157686,42.01051361,43.90312657,44.83307219,46.05035396,48.37552074,50.88219975,52.43431459,..,..,..,..,..,..,..,..,..,..,..,..,..,..
China,CHN,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,869.3586073,878.5245355,898.9873131,928.8114337,984.8107146,1118.431773,1268.132904,1393.691324,1515.173678,1630.171029,1672.90412,1778.433519,1954.722556,2085.083022,2149.602569,2204.243299,2224.354898,..,..,..,..,..,..,..,..
China,CHN,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,78.99403588,79.4000084,79.84135584,80.19740227,81.20212523,83.22975774,84.79645465,85.872736,86.82834222,87.40785733,87.22405182,87.63569469,88.25519867,88.89836293,88.41916221,88.23749257,87.67043077,..,..,..,..,..,..,..,..
China,CHN,Energy intensity level of primary energy (MJ/$2017 PPP GDP),EG.EGY.PRIM.PP.KD,..,..,10.89,10.38,10.11,10.48,10.84,10.72,10.41,9.81,9.18,8.95,8.93,8.75,8.41,8.05,7.69,7.21,6.71,6.51,6.39,6.31,6.37,..,..
China,CHN,"Energy imports, net (% of energy use)",EG.IMP.CONS.ZS,-0.071244174,2.25533922,0.548408768,-0.67382888,1.500542639,3.089543048,4.89483849,6.056192143,7.858073703,8.42170831,8.435545073,10.3609957,11.44641322,11.86012321,14.35974038,14.75645141,15.02180074,..,..,..,..,..,..,..,..
China,CHN,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,7.869479481,9.055273564,9.475855444,10.97215653,12.55575627,11.56010151,10.88083276,12.9268971,14.6076452,15.19801495,6.338576197,12.90206325,8.715012194,4.835567068,10.25080867,5.951000814,8.665462674,6.970741515,8.207386916,6.839526718,4.001474098,4.695244864,0.043029803,..,..
China,CHN,Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,6.839367577,8.115093116,8.616622859,10.1689968,11.80415387,10.86739676,10.22422693,12.26469499,13.9694888,14.59793651,5.795104757,12.3419036,8.19122836,4.264247581,9.505458198,5.247634894,7.982669759,6.350558357,7.589076812,6.194838749,3.516223843,4.32450599,-0.194830281,..,..
